State,name,site_name,collection_date,bcov_recovery,Influenza_A_gc_g_dry_weight,Influenza_A_gc_g_dry_weight_lci,Influenza_A_gc_g_dry_weight_uci,PMMoV_gc_g_dry_weight,PMMoV_gc_g_dry_weight_lci,PMMoV_gc_g_dry_weight_uci
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/9/21,1.244,22815.13528,14645.07903,30881.75024,4.17E+08,3.80E+08,4.58E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/9/22,1.001,0,0,0,1.83E+08,1.26E+08,2.37E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/9/26,0.746,0,0,0,5.19E+08,5.10E+08,5.28E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/9/28,2.352,12408.31109,7097.825482,17354.80388,4.14E+08,3.73E+08,4.49E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/9/30,1.506,4976.391536,3051.487348,7579.166149,3.53E+08,3.44E+08,3.61E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/10/3,1.37,0,0,0,3.62E+08,3.33E+08,3.93E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/10/5,0.93,0,0,0,5.61E+08,5.14E+08,6.10E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/10/7,1.221,0,0,0,5.19E+08,5.09E+08,5.28E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/10/10,0.75,0,0,0,4.10E+08,3.43E+08,4.77E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/10/12,1.12,0,0,0,5.38E+08,5.27E+08,5.51E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/10/14,1.096,0,0,0,4.96E+08,4.66E+08,5.17E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/10/16,0.845,0,0,0,6.98E+08,6.58E+08,7.38E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/10/20,1.456,0,0,0,8.44E+08,7.52E+08,9.41E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/10/21,0.563,9673.805514,5625.710627,13836.83302,5.38E+08,5.29E+08,5.47E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/10/24,1.203,3909.553554,2031.622459,6693.362617,1.93E+08,1.84E+08,2.02E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/10/26,1.35,4224.702226,2425.998216,6748.050218,2.60E+08,2.45E+08,2.76E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/10/28,1.251,13608.84283,6762.54737,21148.80527,9.48E+08,8.84E+08,1.02E+09
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/10/31,1.088,4273.342519,2220.701036,7316.02453,9.94E+08,9.46E+08,1.04E+09
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/11/1,1.159,0,0,0,7.33E+08,5.26E+08,9.51E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/11/3,0.828,9867.488589,7664.556117,12539.78511,4.97E+08,4.85E+08,5.09E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/11/7,1.267,0,0,0,8.25E+08,7.85E+08,8.66E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/11/9,1.135,20821.26457,16937.30699,25258.49776,7.52E+08,7.39E+08,7.66E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/11/11,2.68,11910.03207,7983.304561,15256.34858,4.75E+08,4.56E+08,4.95E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/11/13,1.02,4228.788248,2197.533323,7239.81753,5.33E+08,3.47E+08,7.50E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/11/16,1.337,6199.073436,1494.245446,11054.47788,7.94E+08,7.49E+08,8.38E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/11/18,0.79,50938.15069,44762.38432,57657.94207,6.11E+08,6.02E+08,6.21E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/11/21,0.705,12982.53823,6810.186628,19262.67334,2.24E+08,2.18E+08,2.30E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/11/23,0.573,21642.24889,15743.33438,28857.926,1.49E+08,1.42E+08,1.56E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/11/25,0.779,56677.22276,44658.27459,70682.72682,4.96E+08,4.84E+08,5.08E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/11/28,1.376,104640.7295,88410.41082,122750.5735,7.76E+08,7.62E+08,7.89E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/11/30,0.817,111915.3165,86483.8962,137898.1755,4.75E+08,3.47E+08,5.95E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/12/2,1.072,48214.46283,37144.70636,58965.69207,3.29E+08,3.03E+08,3.54E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/12/5,0.919,101893.9972,91704.92491,112083.7291,7.06E+08,6.81E+08,7.30E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/12/7,0.409,98577.77698,75881.42971,119062.755,2.91E+08,2.74E+08,3.09E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/12/9,0.988,186605.9697,167862.7102,206174.432,7.80E+08,7.41E+08,8.20E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/12/12,1.114,46877.66947,35325.41715,58033.35629,2.86E+08,2.30E+08,3.48E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/12/14,0.566,154407.3684,134737.8024,175911.2913,4.67E+08,4.53E+08,4.80E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/12/16,1.088,241919.3995,222299.2852,261543.8007,5.56E+08,5.18E+08,5.95E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/12/18,0.499,57041.76521,45909.43982,66753.82921,1.37E+08,1.23E+08,1.52E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/12/21,0.657,213545.9536,198811.413,228283.5606,5.05E+08,4.94E+08,5.16E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/12/23,1.001,207385.9246,188687.5319,226086.2525,4.52E+08,4.10E+08,4.94E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/12/25,1.023,228862.4418,209239.4179,248489.004,8.52E+08,7.26E+08,9.77E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/12/28,0.755,71613.87691,63063.76869,80904.53089,5.47E+08,5.09E+08,5.83E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2022/12/29,1.071,135307.2035,118221.988,150312.7883,3.58E+08,3.47E+08,3.69E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/1/2,0.696,121076.4631,104724.8277,132781.7973,6.98E+08,5.83E+08,8.06E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/1/4,1.243,54578.50253,47174.6359,62720.30233,7.99E+08,7.27E+08,8.63E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/1/5,0.594,49792.413,31760.3174,67180.9017,3.77E+08,3.64E+08,3.88E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/1/8,0.632,12722.57354,5055.567091,18197.59931,2.71E+08,2.53E+08,2.90E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/1/11,0.799,59948.67762,48618.81619,70362.49565,5.30E+08,5.14E+08,5.46E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/1/12,1.12,12864.29285,9428.299027,16618.28443,7.72E+08,7.45E+08,8.01E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/1/16,1.511,4404.955353,2831.62536,6475.364399,1.83E+08,1.74E+08,1.92E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/1/18,1.238,0,0,0,2.78E+08,2.66E+08,2.91E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/1/20,1.025,11487.96425,8060.568526,15772.07167,6.25E+08,5.80E+08,6.79E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/1/23,0.699,17280.67706,12754.22394,22769.50344,6.71E+08,6.42E+08,6.99E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/1/25,5.36,3380.549642,925.1568371,5787.558663,1.94E+08,1.82E+08,2.05E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/1/27,0.443,0,0,0,1.20E+08,9.91E+05,2.28E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/1/30,0.796,18630.01548,12610.15272,24389.94666,4.43E+08,3.90E+08,5.22E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/2/1,1.079,10699.08106,6233.677882,14935.73993,6.58E+08,5.63E+08,7.54E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/2/3,1.803,13640.97993,9318.621289,18080.61468,6.34E+08,6.20E+08,6.47E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/2/5,0.949,5088.788271,2644.452949,8712.105949,5.51E+08,5.05E+08,6.06E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/2/8,1.207,0,0,0,6.52E+08,6.37E+08,6.67E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/2/9,0.927,22434.82331,15741.42774,30801.35118,7.71E+08,6.47E+08,8.84E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/2/13,1.272,0,0,0,3.91E+08,3.78E+08,4.03E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/2/15,1.001,4753.806653,2729.84773,7593.118228,5.44E+08,5.18E+08,5.72E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/2/17,0.953,0,0,0,4.74E+08,4.50E+08,4.98E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/2/20,3.009,0,0,0,2.00E+08,1.89E+08,2.10E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/2/22,0.903,12522.03859,3986.805357,19974.13942,5.04E+09,4.90E+09,5.21E+09
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/2/23,2.561,0,0,0,5.58E+08,5.41E+08,5.76E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/2/27,0.327,0,0,0,1.57E+08,1.09E+08,2.02E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/3/1,1.302,0,0,0,5.64E+08,4.58E+08,6.76E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/3/2,0.921,0,0,0,4.62E+08,4.24E+08,5.00E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/3/5,1.28,12659.9588,8433.255341,18107.59925,1.08E+09,9.29E+08,1.23E+09
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/3/8,1.556,4023.475647,2310.45723,6426.588694,1.95E+08,1.88E+08,2.01E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/3/10,0.818,0,0,0,1.98E+08,1.77E+08,2.20E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/3/13,1.034,0,0,0,3.82E+08,3.65E+08,4.01E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/3/15,1.417,0,0,0,4.83E+08,4.71E+08,4.96E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/3/17,1.781,0,0,0,2.56E+08,2.48E+08,2.63E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/3/20,0.5,0,0,0,1.07E+08,1.02E+08,1.11E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/3/22,1.029,5465.210453,3074.446345,8729.400674,9.68E+08,9.36E+08,1.00E+09
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/3/23,0.863,5410.887023,0,10157.99633,4.91E+08,4.69E+08,5.16E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/3/27,1.683,0,0,0,3.66E+08,3.56E+08,3.75E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/3/29,1.381,0,0,0,2.72E+08,2.47E+08,3.00E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/3/31,0.811,0,0,0,1.69E+08,1.37E+08,1.99E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/4/2,0.884,0,0,0,8.34E+08,8.16E+08,8.52E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/4/5,1.11,0,0,0,4.51E+08,4.30E+08,4.76E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/4/6,1.132,0,0,0,5.15E+08,4.78E+08,5.53E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/4/10,1.69,0,0,0,6.85E+08,6.18E+08,7.50E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/4/12,1.091,0,0,0,8.52E+08,7.52E+08,9.49E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/4/14,1.002,0,0,0,3.03E+08,2.92E+08,3.12E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/4/16,1.036,0,0,0,3.10E+08,2.17E+08,3.93E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/4/19,1.184,0,0,0,2.63E+08,2.54E+08,2.72E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/4/21,1.513,0,0,0,3.51E+08,3.11E+08,3.89E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/4/24,0.907,0,0,0,6.64E+08,6.25E+08,7.06E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/4/26,1.195,0,0,0,2.94E+08,2.87E+08,3.04E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/4/28,0.646,0,0,0,5.12E+08,4.70E+08,5.50E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/5/1,0.729,0,0,0,4.46E+08,4.32E+08,4.60E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/5/12,0.825,0,0,0,4.28E+06,3.21E+06,5.34E+06
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/5/15,0.584,0,0,0,7.27E+08,7.04E+08,7.50E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/5/17,0.669,0,0,0,3.94E+08,3.71E+08,4.20E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/5/19,0.86,0,0,0,8.34E+08,8.10E+08,8.58E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/5/22,0.928,0,0,0,3.39E+08,3.28E+08,3.50E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/5/23,1.071,0,0,0,4.74E+08,4.60E+08,4.88E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/5/26,0.917,0,0,0,5.54E+08,5.31E+08,5.75E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/5/28,1.348,0,0,0,6.87E+08,6.38E+08,7.45E+08
MI,"Ann Arbor, MI",City of Ann Arbor Wastewater Treatment Plant,2023/5/31,1.378,0,0,0,2.03E+08,1.47E+08,2.60E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/3/1,1.067,0,0,0,5.48E+08,5.24E+08,5.79E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/3/3,1.002,0,0,0,7.47E+08,7.01E+08,7.98E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/3/6,1.242,0,0,0,6.17E+08,6.02E+08,6.32E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/3/8,0.748,0,0,0,5.26E+08,5.12E+08,5.40E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/3/10,0.881,0,0,0,7.07E+08,6.91E+08,7.24E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/3/13,0.573,0,0,0,5.60E+08,4.30E+08,6.90E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/3/15,1.143,0,0,0,4.41E+08,4.28E+08,4.56E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/3/17,1.363,0,0,0,4.93E+08,4.79E+08,5.07E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/3/20,0.775,0,0,0,3.90E+08,3.60E+08,4.22E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/3/22,1.062,0,0,0,7.47E+08,7.24E+08,7.70E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/3/24,1.301,0,0,0,5.00E+08,4.56E+08,5.50E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/3/27,0.958,0,0,0,4.17E+08,3.78E+08,4.52E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/3/29,0.702,0,0,0,2.73E+08,2.28E+08,3.14E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/3/31,0.745,0,0,0,4.54E+08,3.92E+08,5.11E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/4/3,1.016,0,0,0,4.74E+08,4.62E+08,4.87E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/4/5,1.431,0,0,0,5.15E+08,5.02E+08,5.29E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/4/7,1.338,0,0,0,4.73E+08,4.61E+08,4.85E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/4/10,1.148,0,0,0,3.30E+08,3.16E+08,3.45E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/4/12,0.54,4418.492141,1731.982434,7853.442504,4.01E+08,3.49E+08,4.46E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/4/14,0.918,0,0,0,6.07E+08,5.86E+08,6.27E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/4/17,0.997,0,0,0,4.58E+08,3.74E+08,5.55E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/4/19,0.983,0,0,0,5.90E+08,5.24E+08,6.50E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/4/21,0.504,0,0,0,5.08E+08,4.53E+08,5.35E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/4/24,0.92,0,0,0,3.71E+08,3.17E+08,4.23E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/4/26,1.491,0,0,0,6.11E+08,5.93E+08,6.28E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/4/28,0.972,0,0,0,4.79E+08,4.69E+08,4.90E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/5/1,0.709,0,0,0,3.97E+08,3.74E+08,4.18E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/5/3,1.491,0,0,0,4.35E+08,4.24E+08,4.47E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/5/5,0.98,0,0,0,4.86E+08,4.70E+08,5.03E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/5/8,1.204,0,0,0,3.79E+08,3.45E+08,4.13E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/5/10,0.875,0,0,0,3.64E+08,3.45E+08,3.85E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/5/12,1.065,0,0,0,6.98E+08,6.70E+08,7.26E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/5/15,0.906,0,0,0,4.40E+08,3.54E+08,5.18E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/5/17,0.933,0,0,0,3.14E+08,2.79E+08,3.55E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/5/19,1.372,0,0,0,4.70E+08,4.59E+08,4.82E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/5/22,0.743,0,0,0,3.83E+08,3.35E+08,4.34E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/5/24,1.007,0,0,0,4.40E+08,4.10E+08,4.73E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/5/26,0.823,0,0,0,5.19E+08,5.05E+08,5.35E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/5/30,0.657,0,0,0,3.77E+08,3.11E+08,4.53E+08
VA,"Aquia, Stafford, VA",Aquia Wastewater Treatment Facility,2023/5/31,1.922,0,0,0,4.65E+08,4.53E+08,4.77E+08
ME,"Bangor, ME",City of Bangor Wastewater Treatment Plant,2023/5/15,0.489,0,0,0,8.36E+07,7.62E+07,9.01E+07
ME,"Bangor, ME",City of Bangor Wastewater Treatment Plant,2023/5/17,0.778,0,0,0,8.33E+07,7.98E+07,8.68E+07
ME,"Bangor, ME",City of Bangor Wastewater Treatment Plant,2023/5/18,1.378,0,0,0,1.32E+08,1.28E+08,1.37E+08
ME,"Bangor, ME",City of Bangor Wastewater Treatment Plant,2023/5/22,1.343,2247.480273,1167.933687,3847.720138,9.17E+07,8.67E+07,9.68E+07
ME,"Bangor, ME",City of Bangor Wastewater Treatment Plant,2023/5/24,1.456,0,0,0,1.32E+08,1.27E+08,1.37E+08
ME,"Bangor, ME",City of Bangor Wastewater Treatment Plant,2023/5/25,1.823,13063.10679,10419.81319,16120.2174,2.43E+08,2.25E+08,2.59E+08
ME,"Bangor, ME",City of Bangor Wastewater Treatment Plant,2023/5/31,1.423,0,0,0,3.57E+08,3.29E+08,3.86E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2022/12/5,1.23,26667.21463,21248.34655,31527.10923,2.88E+08,2.81E+08,2.95E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2022/12/7,1.25,51676.1371,42831.95288,63939.61355,2.19E+08,1.86E+08,2.49E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2022/12/9,1.152,53000.34522,47828.25464,58172.86174,3.86E+08,3.78E+08,3.95E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2022/12/12,1.317,22124.0198,17580.74987,27516.71746,2.24E+08,2.05E+08,2.41E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2022/12/14,0.706,17333.93401,13532.19161,20852.90884,2.90E+08,2.19E+08,3.63E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2022/12/16,1.25,39861.39327,35205.70107,44910.88296,7.34E+08,6.88E+08,7.86E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2022/12/19,1.066,64655.93435,57141.23936,72603.12872,3.53E+08,3.24E+08,3.82E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2022/12/21,0.952,114789.2349,100945.8275,128185.3091,2.72E+08,2.58E+08,2.89E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2022/12/22,1.186,58970.13712,50638.15866,68170.34287,3.97E+08,3.75E+08,4.18E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2022/12/27,0.698,68846.38469,60917.97971,77435.12308,2.98E+08,2.69E+08,3.28E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2022/12/28,2.27,100219.9674,89949.17438,110564.5594,3.77E+08,3.64E+08,3.91E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2022/12/29,1.443,47826.09145,42816.38066,53212.70558,2.08E+08,1.98E+08,2.17E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2023/1/3,1.029,47144.57843,38202.0587,55699.08895,4.28E+08,3.88E+08,4.68E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2023/1/4,1.076,41395.41177,34730.86584,48362.73727,5.15E+08,4.99E+08,5.30E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2023/1/5,1.57,27740.7212,22495.65945,32478.24707,3.05E+08,2.95E+08,3.14E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2023/1/9,2.711,13535.95323,10480.88405,16979.68443,4.90E+08,4.79E+08,5.01E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2023/1/11,2.049,8352.277607,5860.806882,11356.01532,3.22E+08,2.87E+08,3.54E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2023/1/13,0.88,8459.554622,6153.847319,11279.8731,3.92E+08,3.59E+08,4.21E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2023/1/17,1.169,3568.060129,2048.942674,5699.145199,4.66E+08,4.55E+08,4.77E+08
NJ,"Belmar, NJ",South Monmouth Regional Sewerage Authority,2023/1/18,1.398,8984.363442,5591.45754,13059.52733,2.98E+08,2.83E+08,3.14E+08
